Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
15520736773.385988,191690365779.5088,162823488063.60068,1449486271027.5608,34538282996.110664,436973150862.6328,873091024031.1779,240701028996.55133,47705814006.987465,161298678962.16248,322686429778.9301,10792444815.176285
15528713017.47877,190766929439.0269,166206835384.1873,1454491581335.7156,34293738990.575207,454151894449.5088,865041818891.461,242313793094.36383,47714761415.87127,170042761673.16064,323754971625.7501,10861761182.685402
15969610060.662815,190114747922.4604,168780606158.26877,1458242753341.0344,33969132671.774178,472076777519.8187,856475334404.7175,244944181907.389,47737528482.727264,177583974676.11105,324729421977.1475,10919720416.434526
16812729633.081854,189727073713.4809,170153813399.68564,1460547651855.0645,33519665518.47053,490586032183.32086,847439486032.6691,248729599845.9836,47774168489.885,183557602034.3544,325620809386.9973,10969550819.23765
17975537387.408844,189603388381.0838,170292536366.1102,1461323931340.5396,32832396145.12795,509534640800.00446,838003351044.8867,253295811715.33627,47825410942.00596,187666775235.0005,326445290081.9715,10976162686.32356
19351223257.669384,189761462976.526,169323171854.74948,1460647620982.3286,31993829061.9809,528775839745.61896,828256639833.1709,258044802694.6601,47892036858.96003,189799078770.33307,327220557190.83856,10930104458.829464
20829176837.96215,190211846203.1236,167500689842.18607,1458508941746.8877,30909293802.1812,548189401768.3912,818304249266.1909,263021995373.1117,47974282741.38087,189942506301.3483,327963276060.3732,10848874507.6755
22307422362.015614,190956025372.8717,165226368969.29376,1454970858241.044,29806953377.520622,567664799696.4877,808254337994.194,268402467901.51105,48072021589.23987,188237049888.4605,328692093588.6792,10763189115.554926
23698199372.08789,191998203545.30136,162987785393.18524,1450120202244.525,28742442925.328835,587098328292.4841,798217713724.051,274086163214.5304,48184963314.11217,184980506402.59503,329425889856.0191,10685522626.220093
24927429173.6587,193351135238.3751,161299632153.496,1444034516441.4443,27735676211.162743,606395404537.2013,788302897787.8392,279853734524.49097,48312922910.38584,180625932610.4724,330182182317.8036,10625303427.346224
25934602212.83923,195025391345.8739,160608476009.21234,1436773742308.8157,26781312174.02948,625470747579.1116,778612005460.5776,285426598298.19086,48454955620.42483,175723252388.76932,330977915839.1679,10585634514.683912
26674608398.943645,196996244764.345,161193800033.43936,1428432517674.103,25866088545.20977,644246477062.5726,769231920808.7144,290519224992.3815,48610227758.43195,170923000914.09488,331829541526.5426,10567086337.775578
27117797237.71656,199233701492.4727,162779550949.57007,1419097158151.927,24969841191.76501,662651896587.379,760229766270.0494,294961325479.44104,48777573122.907936,166815360621.6735,332752160777.5619,10568102347.679493
27251168225.77024,201772478092.61948,165156294015.18808,1408861120122.344,24087125804.23907,680620900663.4031,751647234882.475,298669001745.7773,48955747326.80273,163860122390.7881,333759979164.24335,10593741220.82373
27080647915.507,204633185566.8358,168433724476.4202,1397798667260.2275,23227776772.40081,698091647358.0645,743495902705.6332,301623242166.648,49143188847.63778,162249023430.83063,334866453201.8733,10649357344.650637
26633913032.510715,207806860465.82468,172188172953.3294,1385972344156.0698,22418686513.87379,715005435173.8359,735754370919.831,303874465299.0617,49338416809.84921,161900776099.54858,336083258467.7507,10739339047.312796
25964123053.62081,211276806713.68604,175911422991.2838,1373439633344.4792,21681706606.0267,731303699247.3457,728390000579.0461,305486772730.8665,49539785704.064095,162476139776.78568,337420955382.6201,10870100939.165651
25152997311.15804,215025262023.63675,179137961696.11633,1360050594992.8088,21060627459.917435,746923947276.7644,721342672232.8605,306538878103.0886,49745407870.26176,163500080215.4514,338890912215.823,11040681335.36592
24315666437.17556,219031531806.5246,181450179538.42807,1345721074086.0154,20667792823.735657,761806943414.355,714523674164.345,306936024678.60187,49952593388.98744,164494990280.67328,340498055881.7273,11246545216.186348
23598128762.528416,223260654812.98383,182550632427.9152,1330742390247.128,20349178355.20241,775905481533.3492,707831413031.5049,306163400705.0617,50159206228.285126,165057513232.5238,342254236601.361,11459709703.73364
23165387073.406868,227696982477.8953,182480876482.0135,1315467246491.2146,20008336205.730305,789169675049.9198,701165207077.6505,304202272481.53705,50364216437.64666,165197094005.48987,344168962517.30444,11684487051.450102
23173736970.78173,232312857633.97385,181338769370.1326,1300007084826.9106,19879357203.29812,801562721146.4352,694426593549.6212,301955703698.4445,50565586157.52318,165284126707.47614,346247805316.32306,11954306849.445862
23735587023.462788,237062215449.05096,179327318585.94223,1284426394018.4268,20073006603.16509,813039283505.149,687520657180.7214,299860178746.7207,50760618584.99722,166067895471.0467,348491577019.8,12270141082.58857
24885937173.736374,241910591554.04083,176720172062.85193,1268775074341.3486,20519839960.83388,823553377596.8915,680361392925.035,297936222531.5239,50945876840.08291,168641516749.65875,350898629239.6265,12622161987.060247
26574850031.31473,246832204702.4712,173991066682.18594,1253199886156.2134,21115341160.60886,833059480824.332,672884273313.716,296068340962.76544,51117975755.94304,174275481736.14737,353462917052.19275,12995720762.291191
28687371087.746605,251784044797.6188,171548461258.00317,1237867040791.5908,21748268689.256622,841517523199.2073,665047345436.0923,294140548149.0126,51273003996.91241,184073670359.81592,356173845680.0696,13373364457.560902
31075156403.07364,256709871172.6437,169671132444.64783,1222862909923.5425,22318492322.944496,848895420832.7216,656832045284.4763,292117123186.594,51406812319.403564,198625842018.46143,359016655254.41266,13736858629.882254
33583883175.15551,261500511545.1273,168285652821.0798,1208228903560.4905,22747550541.66128,855165232232.021,648245427471.215,290018342643.2703,51515048708.69064,218005745328.21323,361972168349.1135,14068723806.503532
36068831682.57724,266185038789.01743,167324965266.8365,1194002790360.2495,22983636946.90509,860303943384.6118,639318584621.5178,287892086914.5416,51593231153.76918,241609401414.3929,365017190839.31085,14353250919.78824
38401590819.18292,270715605201.884,167022160317.4562,1180211290462.9832,23003423131.445187,864296356678.429,630102604403.9814,285840630048.6269,51637063434.16881,268396960609.81097,368124664152.96606,14576743129.31281
40472195156.16265,275046193680.5785,167055396745.68042,1166967491002.9214,22812252943.77796,867136255067.933,620668307240.031,284013706820.2834,51642629859.04852,297152234333.2896,371264408194.9972,14725548217.849873
42189332540.4388,279134758598.5591,166995103368.32385,1154364199227.6162,22443137925.33784,868831163941.9834,611122151497.2104,282566254307.13275,51606670304.21532,326638327314.17834,374403229771.9997,14792620359.660854
43479699573.83649,282941516496.2949,166389730875.4324,1142381665858.011,21954463832.189743,869397212479.293,601563708628.9268,281687163366.2024,51526726371.2203,355684367964.2992,377505058795.3512,14782702503.885544
44287446992.65881,286432050458.7866,164816723528.71863,1130943487013.2317,21424590715.88241,868859193568.4636,592098231636.5907,281594569541.6797,51401313487.02871,383231849907.2661,380532517192.5963,14699285430.108906
44573727492.96515,289571848586.72003,161829338735.9085,1119884233548.033,20819839699.42443,867245663151.2717,582828239661.018,282376971211.7487,51229086916.60558,408333847253.66376,383448086476.3721,14545435370.30295
44317071996.84621,292337039412.22363,157322650218.5221,1109115198650.9854,20078595039.4154,864599512502.7601,573855043142.0912,283667758179.0759,51011214967.210266,430202115008.55786,386218220660.744,14300708998.87245
43513453884.2394,294725846822.9451,151337102900.5496,1098628531150.2056,19340678896.160675,860973132840.3185,565268030728.3326,284517188583.7493,50750289967.49411,448280487839.9597,388809982762.88666,13959732019.497774
42176133686.34694,296735981406.33875,144052560152.68658,1088416092569.2452,18608904568.15354,856418255528.219,557140049672.0728,285099495987.2823,50450564911.14355,462161407587.9731,391194048848.6103,13538091360.211763
40335173721.28004,298370206055.85114,135831861759.90823,1078484516529.0771,18187918931.111515,850971718345.1906,549517087542.1274,285676921537.0082,50117224246.13863,471617271315.6524,393343521946.7809,13074928785.771303
38036400570.73392,299633155181.747,127180682897.05415,1068817950405.5146,18095989543.155647,844718986379.1609,542421690795.4132,286258843629.86945,49757351865.05815,476596699275.6639,395232963188.5463,12594130800.52772
35341388572.16326,300527743994.5435,118761499568.6877,1059420752181.806,18269684557.63802,837768713320.9242,535855732545.6278,286742148884.7559,49378648131.74653,477212621862.0103,396840499310.66016,12116561421.619436
32329870773.14283,301072750729.6806,111294999152.89096,1050301129792.7948,18639596871.818523,830225613816.4423,529802035186.2254,286989838209.45526,48989363317.96595,473730589889.9358,398146576306.9285,11660966994.51109
29098179748.08016,301268515948.1786,105453575350.87492,1041465173173.8192,19083922376.599342,822183624248.7754,524225089551.93207,286893782893.8855,48598309937.16619,466543622781.84296,399137807296.7076,11242785488.347076
25762822263.374832,301109104898.59155,101254525754.79613,1032977177163.2234,19534236817.57133,813723862728.7231,519066779515.8368,286408545576.4459,48214367884.89954,456144937408.9832,399805781140.6344,10876510925.39065
22466273112.82664,300660912246.9107,98753592195.25836,1024880233840.895,19948517198.46658,804917072148.1978,514247647979.9266,285539294564.17883,47846121372.449936,443118897693.40753,400146639181.98816,10574199621.346096
19386552425.00953,299979301626.38586,98305648296.54462,1017228685370.495,20318543111.56024,795828048671.8706,509670045296.2521,284301356871.5121,47501462091.53944,428098468842.2379,400160557021.612,10345733452.192558
16746638308.40693,299096532642.3892,99314318501.2274,1010046370367.5524,20668836421.606884,786503633500.0867,505213529344.5582,282815573872.6381,47187255501.08433,411740975157.2324,399853197189.7952,10200069691.954628
14805424298.804132,298042727004.6875,100956150008.56264,1003310494567.5536,21050647654.61484,776976528117.2434,500772737856.80194,281239644739.60345,46908572940.2242,394694910553.1547,399233534692.9801,10142231576.631144
13785777159.619392,296850869659.8024,102433180358.15707,996934697050.808,21522112945.230465,767268736435.594,496249295247.6639,279611930309.0833,46669385510.28677,377577073151.01306,398318936533.6964,10165953027.934408
13734071686.94969,295554637026.88245,103042379806.0676,990863864836.3568,22013810497.35121,757383056510.7767,491538681499.5632,277875958905.6608,46471547083.9886,360963416454.73663,397132394276.79626,10254860680.149475
14460223146.353554,294175996996.58966,102294483006.50058,985049832117.82,22360808052.03858,747318932984.7803,486545502099.89386,275678095581.8302,46316199771.0149,345329975384.4083,395707231217.6624,10353359083.255138
15672705693.138124,292755957726.9333,100184128579.47362,979583507623.641,22530906499.007725,737064704170.7628,481193554871.81805,272819616955.63687,46204196319.99532,331175352295.25275,394083541298.9698,10484929325.77675
17077372215.547234,291322942354.2768,96838734058.42824,974467154475.4536,22589786254.535427,726600257550.5415,475417036642.20337,270207954874.37,46134556879.21241,318942424528.81903,392306500758.109,10661407576.16827
18457942991.41219,289914575793.05963,92594649395.3995,969649469953.8196,22813832595.51782,715889163979.2465,469158875151.7786,268057167867.32645,46104926003.61619,308991973562.55145,390429488976.696,10872348340.597496
19677417681.749733,288558425942.3994,88003091128.6131,964998246704.6018,23201432788.587254,704894534346.9199,462378255696.2472,266198585585.1053,46112175055.85332,301589330905.7543,388512840356.8367,11107164456.3616
20658883262.187817,287286630668.9186,84001305050.81493,960367222908.4614,23712610659.058712,693569527283.9352,455045436921.1985,264376154535.477,46155418823.17318,296875524524.2912,386625516441.505,11350614133.13504
21367039722.686188,286118848738.4608,81542380119.18938,955399474111.4402,24294436941.073563,681864813174.5752,447137634883.07495,262295886397.1682,46233339182.64632,294903909361.4796,384843509013.74896,11587565317.79187
21795810080.296265,285059158519.038,81344399985.25943,950008402510.627,24892676864.942448,669736019007.9736,438640495554.5549,259681557138.8458,46345210477.54633,295544967525.6873,383248649048.6727,11804156676.281
21959992510.78713,284056713411.468,83374440350.72409,944090484491.9532,25461605723.870865,657144465239.3809,429548138886.40674,256327798449.42465,46490964252.22166,298470621911.3116,381927662699.8647,11988688226.593992
21889073247.006733,283193794307.6607,87256369216.59956,937507684123.1248,25970672298.830784,644053239221.8569,419859957630.2338,252141170002.49155,46671533969.32925,303176911255.8949,380970292656.7532,12132195282.131971
21622331446.80287,282474122418.3966,92848076665.49234,930063408791.1816,26407857101.28582,630431925558.3276,409584633057.1856,247134403821.12656,46888548445.65386,309018447872.5939,380467196444.93225,12228740575.058578
21204326450.32864,281894302933.6892,99253659429.09854,921623236171.662,26780024835.478584,616259070232.6465,398748907939.9259,241414687607.4175,47144191817.68825,315258161744.97815,380506862831.0993,12275450309.210882
